161.016563 29.346934
157.175491 28.710137
151.425282 27.756831
142.404640 26.261331
141.384713 26.092241
132.260195 24.579520
125.590658 23.473802
118.532332 22.303628
119.573182 22.476186
117.969749 22.210359
112.257809 21.263397
113.184904 21.417097
105.579425 20.156212
105.579425 20.156212
104.478038 19.973617
98.970528 19.060547
92.087758 17.919478
91.548194 17.830025
91.462926 17.815889
87.285700 17.123362
86.941580 17.066311
83.265090 16.456799
82.600816 16.346672
82.600816 16.346672
82.598989 16.346369
82.197087 16.279739
83.565833 16.506659
84.841445 16.718138
84.649493 16.686315
81.513713 16.166445
77.826042 15.555079
77.472032 15.496389
77.829458 15.555646
77.829458 15.555646
77.865800 15.561671
74.886038 15.067667
75.579951 15.182708
75.579951 15.182708
75.207988 15.121042
75.207988 15.121042
75.202171 15.120077
75.414314 15.155248
75.414314 15.155248
75.777969 15.215537
75.777969 15.215537
71.360870 14.483242
71.360870 14.483242
67.735055 13.882131
65.486910 13.509419
65.540676 13.518333
64.976427 13.424788
64.976427 13.424788
65.239655 13.468428
65.239655 13.468428
65.539377 13.518118
65.539377 13.518118
65.390836 13.493492
65.321991 13.482078
67.665631 13.870622
67.665631 13.870622
67.665631 13.870622
67.615843 13.862368
67.615843 13.862368
66.524664 13.681465
66.521302 13.680907
66.657721 13.703524
66.605981 13.694946
66.143026 13.618195
66.143026 13.618195
66.143026 13.618195
66.143026 13.618195
65.648844 13.536266
65.284820 13.475916
65.468231 13.506323
63.866937 13.240850
63.866937 13.240850
63.779795 13.226403
60.098870 12.616156
60.098870 12.616156
59.618017 12.536437
60.562608 12.693037
56.086242 11.950917
55.907561 11.921294
55.295848 11.819880
53.888884 11.586625
53.109606 11.457431
52.615861 11.375575
52.615861 11.375575
49.886120 10.923021
51.617905 11.210127
51.617905 11.210127
49.433276 10.847946
48.860648 10.753012
48.754815 10.735466
48.754815 10.735466
48.513105 10.695394
48.375060 10.672508
49.582597 10.872701
49.566584 10.870046
49.621110 10.879086
50.019695 10.945166
48.301668 10.660340
48.301668 10.660340
48.301668 10.660340
49.556104 10.868309
50.013547 10.944147
50.013547 10.944147
49.875713 10.921296
49.915361 10.927869
50.215218 10.977581
45.446822 10.187046
45.331236 10.167883
43.614647 9.883296
43.554197 9.873274
43.554197 9.873274
43.602874 9.881344
43.595605 9.880139
43.167054 9.809091
43.086962 9.795813
40.983055 9.447014
36.775991 8.749540
36.775991 8.749540
36.775991 8.749540
36.469277 8.698691
36.414677 8.689639
36.062959 8.631329
36.062959 8.631329
36.483518 8.701052
36.468211 8.698514
36.438209 8.693540
36.514388 8.706170
36.514388 8.706170
36.514388 8.706170
36.514388 8.706170
36.514388 8.706170
36.514388 8.706170
36.514388 8.706170
36.514388 8.706170
36.314971 8.673109
36.599554 8.720289
36.599554 8.720289
36.733673 8.742525
36.733673 8.742525
36.816921 8.756326
36.758875 8.746703
36.639873 8.726974
36.698416 8.736679
36.617119 8.723201
36.623617 8.724279
36.434104 8.692860
36.463216 8.697686
36.014603 8.623312
36.008404 8.622285
36.021235 8.624412
35.893378 8.603215
35.968277 8.615632
35.893163 8.603179
36.416138 8.689881
36.416138 8.689881
36.774039 8.749217
36.822548 8.757259
36.780313 8.750257
36.508663 8.705221
36.508663 8.705221
38.816722 9.087866
38.762699 9.078909
38.762699 9.078909
38.654992 9.061053
38.654992 9.061053
38.654992 9.061053
38.654992 9.061053
38.711219 9.070375
38.620649 9.055359
38.308216 9.003562
38.369027 9.013644
38.578670 9.048400
38.097829 8.968683
38.135654 8.974954
37.134736 8.809015
36.754969 8.746055
36.747319 8.744787
35.599271 8.554456
35.599271 8.554456
35.599271 8.554456
35.605463 8.555483
36.929994 8.775072
36.929994 8.775072
35.254455 8.497290
35.254455 8.497290
35.840895 8.594514
36.120220 8.640822
36.069438 8.632403
35.995616 8.620165
37.791228 8.917853
37.791228 8.917853
37.549586 8.877792
37.057481 8.796207
37.057481 8.796207
36.506534 8.704868
36.506534 8.704868
35.240834 8.495032
35.404605 8.522183
35.404605 8.522183
34.137018 8.312034
34.196118 8.321832
34.466906 8.366725
34.466906 8.366725
34.734345 8.411063
34.469322 8.367126
34.469322 8.367126
34.469322 8.367126
34.469322 8.367126
34.469322 8.367126
34.469322 8.367126
34.469322 8.367126
34.469322 8.367126
34.469322 8.367126
34.507262 8.373416
34.507262 8.373416
34.793686 8.420901
34.775206 8.417837
35.101056 8.471859
35.111449 8.473582
35.186210 8.485976
34.787739 8.419915
34.787739 8.419915
34.826337 8.426314
34.835099 8.427767
34.835099 8.427767
